&nbsp;,Time,Freq.,RSSI,SNR,TxPwr,CRC,mod.,CR,DataRate,FCnt,AirTime,DevAddr,FPort,Payload Size,MAC Command
Unconfirmed Data Up,10:25:45,867.5,-52,10,-,CRC_OK,LORA,'4/5',SF7BW125,5836,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 6D 97 AE 64 63 54 4A 77 AA D2 B0 8D B1 6F 54 B9 </span>
Unconfirmed Data Up,10:25:35,867.5,-54,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5835,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 72 12 2E CB E4 4C 65 6B BF 44 A4 AC 91 5C 79 C7 </span>
Unconfirmed Data Up,10:25:25,867.5,-52,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,5834,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 34 A5 7D 88 91 1C 69 87 5D 29 7F E3 A8 A6 5D 1C </span>
Unconfirmed Data Up,10:25:15,867.5,-54,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5833,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 CA 96 04 82 8E 97 68 E0 85 C4 26 AC C7 55 D5 A4 </span>
Unconfirmed Data Up,10:25:05,867.5,-46,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5832,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 48 30 75 DE 85 94 DF 64 7C F6 8C DF B4 98 1E A9 </span>
Unconfirmed Data Up,10:24:55,867.5,-48,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5831,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C1 48 D0 62 41 30 6D 35 17 DE 1D 49 2C 45 97 F5 </span>
Unconfirmed Data Up,10:24:45,867.5,-47,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5830,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 11 32 72 28 7E 60 8A 89 CA 29 E2 B0 22 86 6C C2 </span>
Unconfirmed Data Up,10:24:35,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5829,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 21 2F 68 2D 73 B1 F7 20 3D 6A 70 63 3F C4 3F 89 </span>
Unconfirmed Data Up,10:24:25,867.5,-48,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5828,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 61 0B D3 95 EC 45 D1 17 75 5C 4E 3E AB 55 02 6B </span>
Unconfirmed Data Up,10:24:15,867.5,-47,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5827,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 16 23 1A B2 8E 79 55 BC FD EB 7A 38 3B A3 5C 0F </span>
Unconfirmed Data Up,10:24:05,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5826,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D7 27 A8 99 5A 0B D9 9D 71 74 FC CA CF 93 C9 8E </span>
Unconfirmed Data Up,10:23:55,867.5,-45,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5825,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F7 4B 5F 1A EB 4E 59 2D FD 08 6B C8 CD 3A 9D 35 </span>
Unconfirmed Data Up,10:23:45,867.5,-45,9.5,-,CRC_OK,LORA,'4/5',SF7BW125,5824,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F0 16 0F 90 38 FA 5E 08 77 73 31 05 64 74 34 50 </span>
Unconfirmed Data Up,10:23:35,867.5,-45,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5823,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 FE 7C 77 D2 61 8C 44 2E 8A B6 E8 D1 AB CF 58 A4 </span>
Unconfirmed Data Up,10:23:25,867.5,-47,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5822,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 48 5A DB AB 36 93 22 41 64 B8 8B 5B 39 DC 7C E8 </span>
Unconfirmed Data Up,10:23:15,867.5,-48,12,-,CRC_OK,LORA,'4/5',SF7BW125,5821,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F6 F7 28 D1 02 D0 66 EA 00 91 F2 C4 67 7C C0 B3 </span>
Unconfirmed Data Up,10:23:05,867.5,-59,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5820,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 75 05 67 E8 EF 88 71 EC 93 78 59 C2 06 DA A2 D7 </span>
Unconfirmed Data Up,10:22:55,867.5,-55,11,-,CRC_OK,LORA,'4/5',SF7BW125,5819,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 EA 4E 7A E2 7F 29 D0 D2 02 E9 A9 A6 21 F3 2F 95 </span>
Unconfirmed Data Up,10:22:45,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,5818,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1D 27 E5 11 DC E2 46 18 0E A5 CD 4C 38 F3 83 2D </span>
Unconfirmed Data Up,10:22:35,867.5,-45,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5817,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 89 05 97 A6 A6 E2 1C 95 AD DB BA 89 1C E2 4E 5E </span>
Unconfirmed Data Up,10:22:25,867.5,-45,9.75,-,CRC_OK,LORA,'4/5',SF7BW125,5816,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 36 5C EE 9C A0 DA 69 4C A9 CF 7C FC 2D 89 8A AF </span>
Unconfirmed Data Up,10:22:15,867.5,-45,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5815,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0E 53 00 29 CE 9F 11 82 1D 36 35 14 35 CD C1 3B </span>
Unconfirmed Data Up,10:22:05,867.5,-48,11,-,CRC_OK,LORA,'4/5',SF7BW125,5814,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 15 44 21 82 CC CE F4 50 C3 0B 19 91 01 35 B8 1F </span>
Unconfirmed Data Up,10:21:55,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,5813,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 55 8B FF 98 4D 65 97 34 2D 2F C3 34 BF 43 E4 96 </span>
Unconfirmed Data Up,10:21:45,867.5,-46,8,-,CRC_OK,LORA,'4/5',SF7BW125,5812,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 56 2D 6F 74 0D 93 4E ED A5 5A 0A 8D EB 5B 45 E6 </span>
Unconfirmed Data Up,10:21:35,867.5,-46,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5811,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 59 59 AE 0E 48 66 CE D4 3C 5C E3 E4 D4 2F B9 33 </span>
Unconfirmed Data Up,10:21:25,867.5,-42,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,5810,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 24 51 CD FF 2E A4 CE 8A 32 08 E4 37 FD 63 5A F0 </span>
Unconfirmed Data Up,10:21:15,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,5809,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 32 8F 02 8A 97 29 07 1C 8C 2D 29 2F 82 83 DA C3 </span>
Unconfirmed Data Up,10:21:05,867.5,-46,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5808,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 58 A4 34 33 A2 2D 32 13 95 0A E4 39 9F 36 ED 45 </span>
Unconfirmed Data Up,10:20:55,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5807,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 41 AB 82 D6 0E 0E C8 3D C1 21 18 7C 47 E0 6F A5 </span>
Unconfirmed Data Up,10:20:45,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5806,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 31 33 2D E4 93 C8 1A F9 E3 37 B0 A9 2E 77 CB 3D </span>
Unconfirmed Data Up,10:20:35,867.5,-48,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5805,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0C 9D 52 2F 96 BB 4D 8A 1D BB F0 90 1D FC 1C 4B </span>
Unconfirmed Data Up,10:20:25,867.5,-46,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5804,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 50 BD 93 0D 8B BE 62 76 57 CF 9C 7C 66 44 C7 46 </span>
Unconfirmed Data Up,10:20:15,867.5,-48,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5803,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 87 E7 C9 18 85 08 41 90 B2 4A 08 25 AB 20 14 E4 </span>
Unconfirmed Data Up,10:20:05,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,5802,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C4 AB 40 CD D9 2F A7 C3 39 55 8F 8E DE 4A 47 E3 </span>
Unconfirmed Data Up,10:19:55,867.5,-53,12,-,CRC_OK,LORA,'4/5',SF7BW125,5801,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B8 A7 61 87 AE C4 84 45 03 F0 3F 02 81 26 26 0A </span>
Unconfirmed Data Up,10:19:45,867.5,-48,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5800,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 FE FA 6A 87 45 7D CD 4F 13 2F 23 03 D1 F5 27 83 </span>
Unconfirmed Data Up,10:19:35,867.5,-47,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5799,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 58 31 6A 0E 71 F1 D4 C4 93 37 25 11 87 48 FE 8B </span>
Unconfirmed Data Up,10:19:25,867.5,-46,11,-,CRC_OK,LORA,'4/5',SF7BW125,5798,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 57 29 CC BB A1 C3 A1 21 35 F3 69 1F 7C F7 78 31 </span>
Unconfirmed Data Up,10:19:15,867.5,-40,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5797,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 02 FB F6 A2 00 B7 8B 01 89 1A 27 8E 60 19 71 E4 </span>
Unconfirmed Data Up,10:19:05,867.5,-48,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5796,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 50 A6 72 99 E1 EB 05 5F D7 B9 A7 31 53 4E DC B3 </span>
Unconfirmed Data Up,10:18:59,867.5,-45,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5795,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B4 1C 8F 6D AE 1E 3B 95 D8 7E 64 2B 57 A5 07 DD </span>
Unconfirmed Data Up,10:18:59,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5794,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 5B 5E 69 74 19 74 B9 15 9F 7C 6C D8 57 13 BC 85 </span>
Unconfirmed Data Up,10:18:59,867.5,-46,12.25,-,CRC_OK,LORA,'4/5',SF7BW125,5793,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0B 86 14 1B 69 61 47 61 4D 1A 35 5F A1 D6 87 04 </span>
Unconfirmed Data Up,10:18:59,867.5,-45,9.75,-,CRC_OK,LORA,'4/5',SF7BW125,5792,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8E DB C9 31 0A EE 8B 66 E5 0B B7 32 16 F9 64 36 </span>
Unconfirmed Data Up,10:17:16,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5785,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8D 03 90 46 3A CC 71 1C 05 9D 8F B9 5A 46 CB B5 </span>
Unconfirmed Data Up,10:17:06,867.5,-46,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5784,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8D 09 D4 26 B7 B6 21 8F A2 59 E7 94 BC 12 30 CB </span>
Unconfirmed Data Up,10:16:56,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5783,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 A9 D0 CA 88 2D 67 F8 51 A3 28 3C 19 08 B2 F4 DA </span>
Unconfirmed Data Up,10:16:46,867.5,-45,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5782,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DC BC CE FE 33 7A F6 45 52 5F 6E 58 A7 6D C3 FE </span>
Unconfirmed Data Up,10:16:36,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5781,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8A 3B A9 0F 7B 47 5E C3 A7 51 8C E6 C1 8C 77 67 </span>
Unconfirmed Data Up,10:16:26,867.5,-46,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,5780,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 CD 64 AD 9C CD 8F 33 4D FA 5A 0D FC D5 34 A8 35 </span>
Unconfirmed Data Up,10:16:16,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5779,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8F E7 7C 6B C2 96 BD F7 30 F8 3D 15 1B C7 87 0C </span>
Unconfirmed Data Up,10:16:10,867.5,-46,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5778,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 46 D5 D6 AE 32 C7 70 CD DE 94 C4 B7 0C EA B5 FC </span>
Unconfirmed Data Up,10:15:56,867.5,-45,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,5777,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 70 1A A1 58 8A 9F C1 D2 51 90 58 33 9F 74 3B D7 </span>
Unconfirmed Data Up,10:15:46,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,5776,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 A7 81 D7 FE CD 6E 6B DB B9 B6 D5 3B E9 88 77 88 </span>
Unconfirmed Data Up,10:15:36,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,5775,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 14 8C 8E 9E E5 99 56 FA 67 8C 12 5B 5B FB A5 F8 </span>
Unconfirmed Data Up,10:15:26,867.5,-40,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5774,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 92 16 2A 6F 02 09 0C C2 FB E4 FA 2E 04 38 E1 B7 </span>
Unconfirmed Data Up,10:15:16,867.5,-42,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5773,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9B 26 F8 A2 16 15 2F 1F D0 FE 03 6D AC D2 CF AC </span>
Unconfirmed Data Up,10:15:06,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,5772,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E5 80 92 BF 43 66 5D 07 D3 86 90 75 C9 0D 33 6D </span>
Unconfirmed Data Up,10:14:56,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5771,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8D 7D 90 69 E8 15 ED 36 1C 88 BF C4 A5 92 C7 55 </span>
Unconfirmed Data Up,10:14:46,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,5770,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 71 C8 2D 55 C0 39 B7 9A 45 BF CC 37 B3 45 7A C5 </span>
Unconfirmed Data Up,10:14:36,867.5,-43,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,5769,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 EC A7 92 82 D8 EB B0 4F C8 9D 5B 75 B8 C9 0A EE </span>
Unconfirmed Data Up,10:14:26,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5768,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B9 C7 AF B4 2B 77 6A 7B 29 0B 5C B2 C6 78 08 91 </span>
Unconfirmed Data Up,10:14:16,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5767,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E5 7B 55 B8 70 B3 E4 7E 48 26 A7 E2 14 8A AA F0 </span>
Unconfirmed Data Up,10:14:06,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,5766,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 2C 52 C6 A7 9C F4 10 40 C0 85 92 C5 1B 23 86 21 </span>
Unconfirmed Data Up,10:13:56,867.5,-40,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5765,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F9 76 1E 5F F5 CB 84 BE 74 00 0E 1D E2 08 DB 6D </span>
Unconfirmed Data Up,10:13:46,867.5,-40,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5764,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9B D4 67 18 65 F6 FE D8 78 B0 F3 87 0D A0 9E A5 </span>
Unconfirmed Data Up,10:13:36,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,5763,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E8 EE C5 AB 00 B3 38 BB EE 6D 6A ED 45 49 D6 0B </span>
Unconfirmed Data Up,10:13:26,867.5,-44,11,-,CRC_OK,LORA,'4/5',SF7BW125,5762,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D9 E6 C8 22 D2 7D F1 F1 83 2B D9 0A 7F 67 DA D2 </span>
Unconfirmed Data Up,10:13:16,867.5,-46,12.25,-,CRC_OK,LORA,'4/5',SF7BW125,5761,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 48 22 F6 DE 75 D6 5F 48 FA F7 4B 34 F2 C9 95 1A </span>
Unconfirmed Data Up,10:13:06,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,5760,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 70 25 D2 1A E8 C6 7A EC C0 A8 9C A7 BC 99 E6 91 </span>
Unconfirmed Data Up,10:12:56,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5759,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 32 72 2D C3 8C 5B D0 F3 BF F9 11 EF 63 EC 04 91 </span>
Unconfirmed Data Up,10:12:46,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5758,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E6 BB BE CA E9 7C A0 B7 24 0E 13 81 EC E7 16 08 </span>
Unconfirmed Data Up,10:12:36,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,5757,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 75 A7 65 11 90 F3 B1 05 22 60 1F C3 24 8E 9C 46 </span>
Unconfirmed Data Up,10:12:26,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,5756,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B3 52 DC 40 49 20 B8 F2 E4 F5 71 A9 BE 73 16 F9 </span>
Unconfirmed Data Up,10:12:15,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5755,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D7 83 38 A9 AF 78 FD 33 D5 BD 1C BE 39 77 61 14 </span>
Unconfirmed Data Up,10:12:05,867.5,-47,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5754,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 83 DA 26 62 F0 DC B9 E5 7F DD E4 75 92 6B 0E DC </span>
Unconfirmed Data Up,10:11:55,867.5,-43,8.5,-,CRC_OK,LORA,'4/5',SF7BW125,5753,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 7B B4 01 C7 0E C6 65 91 F2 70 7C 9F D5 BC C9 B8 </span>
Unconfirmed Data Up,10:11:45,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,5752,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 81 04 C8 7A A1 FD 1C 03 6F 4A 89 CF 62 2E 00 CA </span>
Unconfirmed Data Up,10:11:35,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,5751,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 AB A0 5B A0 C6 54 6A 90 2A B6 D2 07 5E D4 17 09 </span>
Unconfirmed Data Up,10:11:25,867.5,-45,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5750,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9D 94 4A ED 68 AF 53 4B 11 92 D6 84 AB F6 7D 59 </span>
Unconfirmed Data Up,10:11:15,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,5749,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 81 23 D3 26 1E 1D EB 6A 0F 3D 21 CF F5 C9 88 A1 </span>
Unconfirmed Data Up,10:11:06,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,5748,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 A3 66 D8 9D 12 78 53 BF 5A F7 2B 2B 24 EB ED CE </span>
Unconfirmed Data Up,10:10:56,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,5747,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1B A9 66 49 A7 08 E6 DB 7D 20 93 BA 53 8D 9F 4A </span>
Unconfirmed Data Up,10:10:46,867.5,-44,11,-,CRC_OK,LORA,'4/5',SF7BW125,5746,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 25 4C 55 8D 8B 6B B1 86 1E E8 C7 49 CE 07 63 EB </span>
Unconfirmed Data Up,10:10:36,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5745,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 CB DE 7D 9D 8D AE 84 2B 76 11 35 08 05 6A D2 E2 </span>
Unconfirmed Data Up,10:10:26,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,5744,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C6 30 A2 6C 63 F6 CB A3 3F 63 CE 00 4C 29 65 20 </span>
Unconfirmed Data Up,10:10:16,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,5743,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 13 6F A6 C1 D6 12 E6 60 75 1F D0 17 14 B1 CF 59 </span>
Unconfirmed Data Up,10:10:06,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,5742,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E4 0E 6C D5 70 FC E8 F8 93 34 01 07 FC F7 9A 3D </span>
Unconfirmed Data Up,10:09:56,867.5,-43,10,-,CRC_OK,LORA,'4/5',SF7BW125,5741,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1B 88 EF 14 61 0B 3B 01 B7 BA 97 25 93 4C 01 A7 </span>
Unconfirmed Data Up,10:09:46,867.5,-43,9.75,-,CRC_OK,LORA,'4/5',SF7BW125,5740,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 50 F4 FF 96 1E 55 13 2B 9D 7C A7 99 24 7B B4 3A </span>
Unconfirmed Data Up,10:09:36,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,5739,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 50 3F 67 91 DF C8 CA 62 58 8B 3A FC 5A 42 1D E7 </span>
Unconfirmed Data Up,10:09:26,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,5738,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 67 E6 C3 59 CD A5 B1 B9 38 B3 43 FE 6E EB D8 A4 </span>
Unconfirmed Data Up,10:09:15,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,5737,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E1 68 A6 19 2E 15 F2 24 27 3D EB 82 50 56 8C 50 </span>
Unconfirmed Data Up,10:09:05,867.5,-42,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,5736,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 29 9A E6 B5 2F 92 E5 12 DD E7 0A 6A 16 83 E8 5B </span>
Unconfirmed Data Up,10:08:55,867.5,-42,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,5735,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 AC A9 60 EC 8D 8B 79 2E 03 3B 18 53 E7 D0 E7 EB </span>
Unconfirmed Data Up,10:08:45,867.5,-44,11,-,CRC_OK,LORA,'4/5',SF7BW125,5734,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 2E E3 C7 D3 97 4C C3 7F 5C FD 36 2F AA 11 BA 7D </span>
Unconfirmed Data Up,10:08:35,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5733,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 30 2B 6C D8 1D 9B 27 CE C8 1E 31 CD AA FA D1 59 </span>
Unconfirmed Data Up,10:08:25,867.5,-39,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,5732,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 44 44 FF D2 A8 ED 15 F3 48 76 43 14 A6 D8 D9 7B </span>
Unconfirmed Data Up,10:08:15,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,5731,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 05 69 D7 52 98 82 BF D3 34 5A 8D 04 1D 69 D0 15 </span>
Unconfirmed Data Up,10:08:05,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,5730,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D9 1A FB FB 3A B4 DC 8E 2E 1D E7 A5 11 2D 02 19 </span>
